[INFO] Calibrating Motors...
[INFO] Calibrated
yaw, 0.0, pitch, -0.1, roll, 0.5, Hz, 0.2, roll_des, 0.0, pitch_des, 0.0, thro_des, 0.0, yaw_des, 0.0, CH1, 1500, CH2, 1500, CH3, 1000, CH4, 1500, CH5, 1000, CH6, 1000, CH7, 1000, CH8, 1000,  m1_comm, 0, m2_comm, 0, m3_comm, 0, m4_comm, 0

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 104.9, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.0, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1500, CH5, 1999, CH6, 999, CH7, 1030, CH8, 1999,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.6, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1498, CH5, 1999, CH6, 999, CH7, 1030, CH8, 1999,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 998

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.0, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1500, CH5, 2002, CH6, 1005, CH7, 1030, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 996, m4_comm, 1000

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1501, CH5, 2002, CH6, 1005, CH7, 1030, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 998

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.9, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 995, CH4, 1502, CH5, 1994, CH6, 997, CH7, 1025, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 996, CH4, 1502, CH5, 1994, CH6, 997, CH7, 1025, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 997, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 104.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.0, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.6, CH1, 1499, CH2, 1499, CH3, 997, CH4, 1498, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -1.6, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1495, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 996, m4_comm, 1000

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -1.3, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1496, CH5, 1999, CH6, 999, CH7, 1036, CH8, 1999,  m1_comm, 999, m2_comm, 1000, m3_comm, 993, m4_comm, 1003

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -1.0, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1497, CH5, 1999, CH6, 999, CH7, 1036, CH8, 1999,  m1_comm, 999, m2_comm, 1000, m3_comm, 994, m4_comm, 1002

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.6, CH1, 1499, CH2, 1499, CH3, 998, CH4, 1498, CH5, 2000, CH6, 1000, CH7, 1030, CH8, 2000,  m1_comm, 998, m2_comm, 1001, m3_comm, 995, m4_comm, 1001

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1030, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 996, m4_comm, 1000

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 997, m4_comm, 999

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 104.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1499, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 997, m4_comm, 999

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.0, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1500, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 997, m4_comm, 999

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1003, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 998

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1005, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1002, m2_comm, 1003, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1004, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1004, m2_comm, 1005, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1003, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1003, m2_comm, 1004, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1002, m2_comm, 1003, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 1000, m4_comm, 998

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.9, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 1000, m4_comm, 998

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 104.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1002, CH4, 1501, CH5, 1999, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.2, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1001, CH4, 1501, CH5, 1999, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 1001, m2_comm, 1002, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1501, CH5, 1999, CH6, 999, CH7, 1030, CH8, 1999,  m1_comm, 1000, m2_comm, 1001, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1501, CH5, 1999, CH6, 999, CH7, 1030, CH8, 1999,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 1000, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 104.8, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 94.7, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 104.8, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -1.3, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1496, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.2, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -2.6, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1492, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 994, m4_comm, 1002

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -2.2, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1493, CH5, 1999, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 990, m4_comm, 1006

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -1.9, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1494, CH5, 1999, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 992, m4_comm, 1005

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.8, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -1.3, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1496, CH5, 2000, CH6, 1000, CH7, 1030, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 993, m4_comm, 1004

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -1.0, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1497, CH5, 2000, CH6, 1000, CH7, 1030, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 995, m4_comm, 1002

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.6, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1498, CH5, 1999, CH6, 1000, CH7, 1030, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 995, m4_comm, 1001

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, -0.3, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1499, CH5, 1999, CH6, 1000, CH7, 1030, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 996, m4_comm, 1000

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.6, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.0, CH1, 1499, CH2, 1499, CH3, 999, CH4, 1500, CH5, 2000, CH6, 999, CH7, 1030, CH8, 1999,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 1000

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 105.0, roll_des, -0.1, pitch_des, 0.1, thro_des, 0.0, yaw_des, 0.0, CH1, 1499, CH2, 1498, CH3, 999, CH4, 1500, CH5, 2000, CH6, 999, CH7, 1030, CH8, 1999,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 996

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.2, roll_des, -0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, 0.0, CH1, 1499, CH2, 1497, CH3, 999, CH4, 1500, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 998, m4_comm, 999

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, -0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, 0.0, CH1, 1499, CH2, 1497, CH3, 999, CH4, 1500, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 999

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, 0.3, CH1, 1499, CH2, 1497, CH3, 999, CH4, 1501, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 999, m4_comm, 999

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.3, roll_des, -0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1497, CH3, 999, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 998

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.4, roll_des, -0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1497, CH3, 999, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1497, CH3, 999, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 998, m2_comm, 1001, m3_comm, 1001, m4_comm, 997

yaw, 13.2, pitch, 0.7, roll, 0.3, Hz, 99.5, roll_des, -0.1, pitch_des, 0.2, thro_des, 0.0, yaw_des, 0.6, CH1, 1499, CH2, 1497, CH3, 999, CH4, 1502, CH5, 2000, CH6, 1000, CH7, 1031, CH8, 2000,  m1_comm, 999, m2_comm, 1000, m3_comm, 1000, m4_comm, 997

